id,type_2_tous,nb_type2
e045034a9a,['variante_ingredients'],1
e04aa372b2,['variante_ingredients'],1
e04cb28733,['variante_ingredients'],1
e04d48b83e,['variante_ingredients'],1
e04dfefbb0,['variante_principale'],1
e04ee5ae44,['variante_permutation'],1
e04f4d1f25,"['variante_ingredients', 'variante_permutation']",2
e04f73f8c0,['variante_permutation'],1
e04f8169e0,['variante_ingredients'],1
e04f92b641,['variante_ingredients'],1
e04fce3b1e,['variante_ingredients'],1
e05094c4c1,['variante_ingredients'],1
e051cb9518,['variante_ingredients'],1
e051f6e838,['variante_permutation'],1
e052d61ea4,['variante_ingredients'],1
e052eeffc1,['variante_ingredients'],1
e056d84a39,['variante_permutation'],1
e05dcb840d,['variante_ingredients'],1
e05dd27bb9,['variante_permutation'],1
e05e8b0a29,['variante_ingredients'],1
e0636e00a0,['variante_ingredients'],1
e06b488d86,['variante_permutation'],1
e06f220fb8,['variante_principale'],1
e06f8f0dc8,['variante_ingredients'],1
e071a8210c,['variante_principale'],1
e071fb2a7e,['variante_ingredients'],1
e075ead5ec,['variante_ingredients'],1
e079545069,['variante_permutation'],1
e07aa2ad6a,['variante_ingredients'],1
e07c329558,['variante_ingredients'],1
e07dd5b71f,['variante_ingredients'],1
e07f2d8586,['variante_ingredients'],1
e07fc6b86a,"['variante_ingredients', 'variante_permutation']",2
e0804fa254,['variante_ingredients'],1
e08162b59e,['variante_principale'],1
e0840be3e5,['variante_ingredients'],1
e08b09763b,['variante_ingredients'],1
e08c04c76f,['variante_ingredients'],1
e08ca3b54f,['variante_ingredients'],1
e08db0a4d4,['variante_principale'],1
e08e44231b,['variante_ingredients'],1
e08efe2b67,['variante_ingredients'],1
e08f52171c,['variante_permutation'],1
e091ffc9df,['variante_ingredients'],1
e092f46113,['variante_ingredients'],1
e09736dd7d,['variante_ingredients'],1
e097eea47e,['variante_ingredients'],1
e099caf77c,['variante_principale'],1
e09bafe95e,['variante_permutation'],1
e09bc27f64,['variante_ingredients'],1
e0a6fb12f8,['variante_ingredients'],1
e0aae1ef36,['variante_ingredients'],1
e0ac1a84dc,"['variante_ingredients', 'variante_permutation']",2
e0af18363b,['variante_ingredients'],1
e0b4867218,['variante_ingredients'],1
e0b9bab191,['variante_ingredients'],1
e0b9c743a9,['variante_ingredients'],1
e0bc25d549,['variante_ingredients'],1
e0bd63c003,['variante_ingredients'],1
e0bdcfb2a7,['variante_ingredients'],1
e0be7c7eb1,['variante_ingredients'],1
e0bf07ff86,['variante_ingredients'],1
e0c07f1d8b,['variante_principale'],1
e0c2c3ecd1,['variante_ingredients'],1
e0c488ffc2,['variante_ingredients'],1
e0c5a3232d,['variante_ingredients'],1
e0c6c33c7f,['variante_ingredients'],1
e0ca80adfa,['variante_permutation'],1
e0cd25558f,['variante_ingredients'],1
e0cd7e8723,['variante_ingredients'],1
e0cdcad8e8,['variante_ingredients'],1
e0d00d6486,['variante_ingredients'],1
e0d0ec87a6,['variante_ingredients'],1
e0d4e615d8,['variante_ingredients'],1
e0d552e8ae,['variante_permutation'],1
e0d5fa6db9,['variante_ingredients'],1
e0d6652a5e,['variante_principale'],1
e0d66b54df,['variante_ingredients'],1
e0d85394bc,['variante_ingredients'],1
e0d92b7690,"['variante_ingredients', 'variante_permutation']",2
e0db164496,['variante_ingredients'],1
e0dca2dfc1,['variante_ingredients'],1
e0dcb9ac20,['variante_permutation'],1
e0dd841340,['variante_permutation'],1
e0debca831,['variante_ingredients'],1
e0df481e7f,['variante_ingredients'],1
e0e072f327,['variante_ingredients'],1
e0e2eec6f6,['variante_ingredients'],1
e0e6608cb4,['variante_permutation'],1
e0e956c3a5,['variante_ingredients'],1
e0f0ed8690,['variante_principale'],1
e0f2a510d0,['variante_ingredients'],1
e0f45e1f3d,['variante_ingredients'],1
e0f810f47d,['variante_ingredients'],1
e0ff0436e7,['variante_ingredients'],1
e0ff25e10c,['variante_ingredients'],1
e1047ae0af,['variante_ingredients'],1
e1062f73a7,['variante_ingredients'],1
e106ee249b,['variante_principale'],1
e106eedfe6,['variante_ingredients'],1
e1092d41fb,['variante_ingredients'],1
e10b1d5a42,['variante_principale'],1
e11107fbbf,['variante_ingredients'],1
e111ce0751,['variante_principale'],1
e113b72a63,['variante_ingredients'],1
e119612dc2,['variante_ingredients'],1
e11d25a5a5,['variante_ingredients'],1
e11def5524,['variante_ingredients'],1
e120815a24,['variante_ingredients'],1
e1227aa638,['variante_ingredients'],1
e124af8c3e,['variante_ingredients'],1
e124e88f13,['variante_ingredients'],1
e1269b6b67,['variante_ingredients'],1
e129c61ee5,['variante_ingredients'],1
e12c1fd9b6,['variante_ingredients'],1
e12eb01f17,"['variante_ingredients', 'variante_permutation']",2
e12edd9cac,['variante_principale'],1
e133cba7b2,['variante_ingredients'],1
e1386bc382,['variante_permutation'],1
e13abcf2f4,['variante_ingredients'],1
e13b93cc42,['variante_ingredients'],1
e13c7bf2ea,['variante_ingredients'],1
e13e2c5685,['variante_ingredients'],1
e13eb1f832,['variante_ingredients'],1
e14393775f,['variante_ingredients'],1
e143eb7aa8,['variante_ingredients'],1
e147763366,['variante_ingredients'],1
e147eb4cf5,['variante_ingredients'],1
e14a8cbcc5,['variante_ingredients'],1
e14d423d57,['variante_ingredients'],1
e14f138a31,['variante_ingredients'],1
e14fa85dc4,['variante_ingredients'],1
e15760f8ce,['variante_ingredients'],1
e1577ba701,['variante_ingredients'],1
e159f30846,['variante_ingredients'],1
e15f2fc357,['variante_ingredients'],1
e1603f8008,['variante_ingredients'],1
e165563663,['variante_ingredients'],1
e1669c7d37,['variante_principale'],1
e169e8cd89,['variante_ingredients'],1
e16c4ffbb3,['variante_ingredients'],1
e16cf1ed41,['variante_ingredients'],1
e16dd97489,['variante_ingredients'],1
e16e475994,['variante_principale'],1
e175ff3eae,['variante_ingredients'],1
e1765341ea,['variante_ingredients'],1
e176e5696c,['variante_ingredients'],1
e1776ea53e,['variante_permutation'],1
e178d49592,['variante_ingredients'],1
e178daab66,['variante_ingredients'],1
e17931ae3b,['variante_ingredients'],1
e1799b65d8,['variante_ingredients'],1
e17d87569e,['variante_ingredients'],1
e17e966798,['variante_ingredients'],1
e1813e1592,['variante_principale'],1
e181fc4064,['variante_ingredients'],1
e183223f8f,['variante_ingredients'],1
e1894ba087,['variante_ingredients'],1
e189ac5f71,['variante_ingredients'],1
e18ab388e8,['variante_ingredients'],1
e18d322146,['variante_ingredients'],1
e18f8361fe,['variante_ingredients'],1
e19177213c,['variante_permutation'],1
e19197e5bf,['variante_ingredients'],1
e191e737d2,['variante_principale'],1
e197763f34,['variante_ingredients'],1
e19a5c12ca,['variante_ingredients'],1
e19c6ec711,['variante_permutation'],1
e19c99c800,['variante_ingredients'],1
e1a76c375d,['variante_principale'],1
e1af681061,['variante_ingredients'],1
e1af880f3e,['variante_ingredients'],1
e1b0821cf7,['variante_ingredients'],1
e1b3cbb32b,['variante_ingredients'],1
e1b4ca977b,['variante_ingredients'],1
e1b5277df1,['variante_ingredients'],1
e1b55e3ef7,['variante_ingredients'],1
e1b6a4c298,['variante_ingredients'],1
e1b7622a28,['variante_ingredients'],1
e1b9073f30,['variante_ingredients'],1
e1b9bb17ff,['variante_ingredients'],1
e1ba03b3ad,['variante_ingredients'],1
e1be178d5c,['variante_ingredients'],1
e1c0fdccdc,['variante_ingredients'],1
e1c226077a,['variante_ingredients'],1
e1c26c16a7,['variante_ingredients'],1
e1c6225e58,['variante_permutation'],1
e1c72cc419,['variante_ingredients'],1
e1cfca4c5b,['variante_ingredients'],1
e1d104aaac,['variante_ingredients'],1
e1d53bb75b,['variante_ingredients'],1
e1d6646669,['variante_ingredients'],1
e1d68d9e1e,['variante_permutation'],1
e1d6adff3b,['variante_principale'],1
e1dab043c2,['variante_principale'],1
e1db36a052,['variante_ingredients'],1
e1db8337da,['variante_ingredients'],1
e1dc038f70,['variante_ingredients'],1
e1ddc770db,['variante_ingredients'],1
e1de85f924,['variante_ingredients'],1
e1ded5f361,['variante_permutation'],1
e1dfe879f2,['variante_permutation'],1
e1dfff1bd2,['variante_ingredients'],1
e1e086521d,['variante_ingredients'],1
e1e2efa31b,['variante_ingredients'],1
e1e3c3a7da,['variante_ingredients'],1
e1e4c928f6,['variante_ingredients'],1
e1e703c289,['variante_ingredients'],1
e1eadef4b7,['variante_ingredients'],1
e1eb062d02,['variante_ingredients'],1
e1ecc6e13c,"['variante_ingredients', 'variante_permutation']",2
e1ed7d2c84,['variante_ingredients'],1
e1edd97402,['variante_ingredients'],1
e1eede78f6,['variante_permutation'],1
e1f02105ca,['variante_ingredients'],1
e1f0ae67c0,['variante_ingredients'],1
e1f68ad819,['variante_permutation'],1
e1f711a510,['variante_ingredients'],1
e1f886cf6a,['variante_ingredients'],1
e1fac14ee8,['variante_ingredients'],1
e1fb9d243d,['variante_permutation'],1
e1fea1a1b4,['variante_ingredients'],1
e1ff31e40c,['variante_ingredients'],1
e201089179,['variante_ingredients'],1
e201890223,['variante_ingredients'],1
e2036f3433,['variante_ingredients'],1
e205082539,['variante_ingredients'],1
e20828f4b8,['variante_ingredients'],1
e20908d297,['variante_principale'],1
e20c30474f,['variante_permutation'],1
e20cd7f6c9,['variante_ingredients'],1
e20e3cc463,['variante_ingredients'],1
e20f885c11,['variante_ingredients'],1
e213ccc433,['variante_principale'],1
e214777d84,['variante_ingredients'],1
e214bf7db8,['variante_ingredients'],1
e215b817ba,['variante_permutation'],1
e21bbeb327,['variante_principale'],1
e2230fe93d,['variante_ingredients'],1
e223a64a38,['variante_ingredients'],1
e2251bf6d3,['variante_ingredients'],1
e22981fa77,['variante_principale'],1
e22ead02f5,['variante_ingredients'],1
e22fd7a659,['variante_ingredients'],1
e231f44bfe,['variante_principale'],1
e23236af5d,['variante_ingredients'],1
e23851cc0a,['variante_principale'],1
e2397b9ee3,['variante_ingredients'],1
e239cb33d4,['variante_permutation'],1
e23b1d8d6d,['variante_principale'],1
e23beddbe9,['variante_ingredients'],1
e24063ed77,['variante_ingredients'],1
e2406c7591,['variante_principale'],1
e244a9e08e,['variante_ingredients'],1
e2498c4383,['variante_ingredients'],1
e24ffa23fa,['variante_ingredients'],1
e250d153c0,['variante_ingredients'],1
e251120ac9,['variante_ingredients'],1
e255269f36,['variante_ingredients'],1
e25556265b,['variante_ingredients'],1
e255cb8fd9,['variante_ingredients'],1
e2576dd0e9,['variante_ingredients'],1
e25aa89569,['variante_ingredients'],1
e25ae26b56,['variante_ingredients'],1
e25c21379f,['variante_ingredients'],1
e25d6f4e54,['variante_ingredients'],1
e25faa2ecc,['variante_ingredients'],1
e261589f8e,['variante_ingredients'],1
e262d0f9c2,['variante_ingredients'],1
e264afe174,['variante_ingredients'],1
e26c7f56f2,['variante_ingredients'],1
e26e3b1888,['variante_ingredients'],1
e26e479724,['variante_ingredients'],1
e26fd0be36,['variante_ingredients'],1
e27851ea76,['variante_ingredients'],1
e27b30ee1e,['variante_ingredients'],1
e27cbed7d7,['variante_ingredients'],1
e27fab2b0a,['variante_ingredients'],1
e28357fc9d,['variante_permutation'],1
e284421012,['variante_ingredients'],1
e284ce9604,['variante_ingredients'],1
e284df82e0,['variante_ingredients'],1
e2874cab86,['variante_ingredients'],1
e2888f0b32,['variante_ingredients'],1
e289ba3a81,['variante_ingredients'],1
e28c996c71,['variante_ingredients'],1
e290eec4b7,['variante_ingredients'],1
e291163b3c,['variante_ingredients'],1
e2965c00b4,['variante_ingredients'],1
e297dffc7b,['variante_ingredients'],1
e29a3be202,['variante_ingredients'],1
e29e9f3619,['variante_principale'],1
e2a0a87278,['variante_ingredients'],1
e2a47582d3,['variante_ingredients'],1
e2a99e9e25,['variante_ingredients'],1
e2b4a1ff36,['variante_ingredients'],1
e2b5cc6648,['variante_ingredients'],1
e2b92b57f3,['variante_ingredients'],1
e2bc53d3e2,['variante_ingredients'],1
e2bc9c1ea9,['variante_ingredients'],1
e2bfc9ee7b,['variante_ingredients'],1
e2c16f4bf4,['variante_ingredients'],1
e2c5e6cc34,['variante_ingredients'],1
e2c80afaaf,['variante_principale'],1
e2c8474837,['variante_ingredients'],1
e2c9c691a2,['variante_ingredients'],1
e2ca200482,['variante_ingredients'],1
e2cbe937fd,"['variante_ingredients', 'variante_permutation']",2
e2cdebc23e,"['variante_ingredients', 'variante_permutation']",2
e2cdf3d8dd,['variante_ingredients'],1
e2d008436c,['variante_ingredients'],1
e2d0ca7972,['variante_ingredients'],1
e2d10043d9,['variante_permutation'],1
e2d4f088c4,['variante_ingredients'],1
e2d50b1c53,['variante_principale'],1
e2d773649e,['variante_ingredients'],1
e2d785fa84,['variante_ingredients'],1
e2de026acc,['variante_ingredients'],1
e2de95ea76,['variante_ingredients'],1
e2e0e3e13a,['variante_ingredients'],1
e2e39d86f5,['variante_ingredients'],1
e2e56aa2a2,['variante_principale'],1
e2e807c5f7,['variante_ingredients'],1
e2e8e30675,['variante_principale'],1
e2edd8cfea,['variante_ingredients'],1
e2ee6179ef,['variante_ingredients'],1
e2f23b0ede,['variante_ingredients'],1
e2f4b4640a,"['variante_ingredients', 'variante_permutation']",2
e2f672024a,['variante_ingredients'],1
e2f7d1c6d7,['variante_ingredients'],1
e2f8b89abb,['variante_ingredients'],1
e2f9a7bbbb,['variante_ingredients'],1
e2fa1f392d,['variante_principale'],1
e2fa50b76c,['variante_principale'],1
e2fb3f0d35,['variante_ingredients'],1
e2fb465631,['variante_ingredients'],1
e2fb9d8188,['variante_ingredients'],1
e300046cfa,['variante_ingredients'],1
e30126ded3,['variante_ingredients'],1
e302a2a10f,"['variante_ingredients', 'variante_permutation']",2
e3033153a3,['variante_ingredients'],1
e303a1109a,['variante_ingredients'],1
e3053278a9,['variante_principale'],1
e306ec6149,['variante_ingredients'],1
e30714c7dc,['variante_permutation'],1
e3084f4165,['variante_ingredients'],1
e3090bfb43,['variante_principale'],1
e309e44994,['variante_ingredients'],1
e30b5d2f5c,['variante_principale'],1
e30c81ec24,['variante_ingredients'],1
e30f1b6ca0,['variante_ingredients'],1
e30faeff97,['variante_ingredients'],1
e31049753b,['variante_permutation'],1
e31aca8b14,['variante_ingredients'],1
e324f9727c,"['variante_ingredients', 'variante_permutation']",2
e32579b26a,['variante_ingredients'],1
e3270250f0,['variante_ingredients'],1
e3306d359b,['variante_ingredients'],1
e331a26294,['variante_ingredients'],1
e332653ec7,['variante_ingredients'],1
e333a73ce2,['variante_ingredients'],1
e333dc1bd5,['variante_ingredients'],1
e336b41418,['variante_ingredients'],1
e336e222ec,['variante_principale'],1
e3374093cf,['variante_ingredients'],1
e3374bdcbc,"['variante_ingredients', 'variante_principale']",2
e337d46950,['variante_ingredients'],1
e339385b3d,['variante_principale'],1
e33af3eb7b,['variante_ingredients'],1
e33bdc83e0,"['variante_ingredients', 'variante_permutation']",2
e33da35f88,['variante_ingredients'],1
e33edc717a,['variante_ingredients'],1
e340f0bda2,['variante_ingredients'],1
e341abb436,['variante_principale'],1
e342502c1a,['variante_permutation'],1
e344599e1c,['variante_permutation'],1
e347c91678,['variante_ingredients'],1
e34976a46d,['variante_ingredients'],1
e34afabf49,['variante_principale'],1
e34c6843f4,['variante_ingredients'],1
e34c98f158,['variante_ingredients'],1
e34d54f09b,['variante_ingredients'],1
e34eb0e804,['variante_ingredients'],1
e3508d5c0b,['variante_ingredients'],1
e351a4771b,['variante_principale'],1
e3532bfa88,['variante_ingredients'],1
e354369d73,['variante_ingredients'],1
e35c8858a1,['variante_ingredients'],1
e35cd47fc3,"['variante_ingredients', 'variante_permutation']",2
e35d1a062b,['variante_ingredients'],1
e35dbf2b63,['variante_ingredients'],1
e35f825656,['variante_ingredients'],1
e3624e77af,['variante_ingredients'],1
e363d564de,['variante_principale'],1
e364b1ed37,['variante_ingredients'],1
e366250831,['variante_ingredients'],1
e367918bd6,"['variante_ingredients', 'variante_permutation']",2
e36c7be136,['variante_ingredients'],1
e36fca64a2,['variante_permutation'],1
e3706a6aca,['variante_ingredients'],1
e3710e25dd,['variante_ingredients'],1
e3726646bc,['variante_ingredients'],1
e376da4478,['variante_ingredients'],1
e3790596c7,['variante_ingredients'],1
e37ae26c87,['variante_ingredients'],1
e3809a3aa5,['variante_ingredients'],1
e381dbd940,['variante_ingredients'],1
e3834021c7,['variante_ingredients'],1
e3841956ad,['variante_ingredients'],1
e3863d93fb,['variante_ingredients'],1
e386f86074,"['variante_ingredients', 'variante_permutation']",2
e388092d55,['variante_permutation'],1
e39104c43c,['variante_ingredients'],1
e392befecb,['variante_ingredients'],1
e39788158c,['variante_ingredients'],1
e39a6069dc,['variante_ingredients'],1
e39b2e6406,['variante_ingredients'],1
e39b3fd4e5,['variante_ingredients'],1
e39c1e1c52,['variante_ingredients'],1
e3a08d9c79,['variante_ingredients'],1
e3a3c98213,['variante_permutation'],1
e3afdc78b7,['variante_ingredients'],1
e3b1237b86,['variante_permutation'],1
e3b1e59dbb,['variante_ingredients'],1
e3b3cb7f69,['variante_ingredients'],1
e3bbbd5dd2,['variante_ingredients'],1
e3be3c7220,['variante_ingredients'],1
e3bfb041ce,['variante_ingredients'],1
e3c283805b,['variante_ingredients'],1
e3c44153bb,['variante_ingredients'],1
e3c511815d,['variante_permutation'],1
e3c6bb5649,['variante_ingredients'],1
e3c7c75e53,['variante_ingredients'],1
e3ce758a40,['variante_ingredients'],1
e3d07b9613,['variante_principale'],1
e3d1b07ede,['variante_permutation'],1
e3d2e958db,['variante_ingredients'],1
e3d3d824c5,['variante_principale'],1
e3d4473185,"['variante_ingredients', 'variante_permutation']",2
e3d4af4a7a,['variante_ingredients'],1
e3d5165b1d,['variante_ingredients'],1
e3d7f25d9e,['variante_principale'],1
e3da3fdc88,['variante_ingredients'],1
e3da53f7f4,['variante_permutation'],1
e3dbd7d4a0,['variante_ingredients'],1
e3dc3fad82,['variante_ingredients'],1
e3e1b3b506,['variante_principale'],1
e3e34a8420,['variante_ingredients'],1
e3e39a7e68,['variante_ingredients'],1
e3e6576ee4,['variante_ingredients'],1
e3e863994c,['variante_principale'],1
e3e9b9c3da,['variante_ingredients'],1
e3eb258cf8,['variante_permutation'],1
e3ec0a0bba,['variante_ingredients'],1
